group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,26680491.0,ns,36
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,53722327.0,ns,72
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,77560757.0,ns,108
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,105323984.0,ns,144
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,138598495.0,ns,180
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,158269023.0,ns,216
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,184155496.0,ns,252
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,213255143.0,ns,288
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,239768928.0,ns,324
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,267702370.0,ns,360
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,293067199.0,ns,396
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,313845169.0,ns,432
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,267444516.0,ns,468
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,296284253.0,ns,504
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,316722408.0,ns,540
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,331749464.0,ns,576
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,376181641.0,ns,612
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,384686529.0,ns,648
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,404152399.0,ns,684
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_172.gr, vetices: 4025, edges: 7435",11460,elements,424403522.0,ns,720
