group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4964596417.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5040913045.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4984753074.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4979453535.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5320250468.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4990826301.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4934155696.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4976056865.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5022013265.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5159597196.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5052167925.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4920555879.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5165696014.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4969494935.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4971875394.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5033343461.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,5111793505.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4966357904.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4895559308.0,ns,1
approx_bench,approx basic,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,4910160860.0,ns,1
