group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,44716063.0,ns,2
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,89680378.0,ns,4
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,133982542.0,ns,6
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,187786586.0,ns,8
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,252614661.0,ns,10
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,270270380.0,ns,12
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,319225762.0,ns,14
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,382129717.0,ns,16
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,430272251.0,ns,18
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,447204915.0,ns,20
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,498406399.0,ns,22
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,542482831.0,ns,24
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,590012549.0,ns,26
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,627580418.0,ns,28
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,693553387.0,ns,30
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,886305457.0,ns,32
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,801546509.0,ns,34
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,885222018.0,ns,36
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,877730557.0,ns,38
approx_bench,approx basic,"graph: vc-exact_192.gr, vetices: 2980, edges: 5360",8340,elements,912376574.0,ns,40
