group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,121646.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,125680.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,121711.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,114418.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,116056.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,119290.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,116224.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,111744.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,118627.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_056.gr, vetices: 200, edges: 1089",200,elements,120779.0,ns,1
