group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,784268442.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779712896.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779576482.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779372973.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779591026.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779430531.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,780011284.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,780448930.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,786522571.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779957104.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,850964627.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779645286.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,781324871.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,779728404.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,782742371.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,782578413.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,792309496.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,794971485.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,783311022.0,ns,1
approx_bench,approx basic,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",118301,elements,781219655.0,ns,1
