group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,237015196.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,240957822.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,240984119.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,236689866.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,239119535.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,234797151.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,239847268.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,237504475.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,234836527.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_008.gr, vetices: 7537, edges: 72833",7537,elements,235228359.0,ns,1
