group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,707173711.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,882197329.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,704051725.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,883785004.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,880964629.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,704575757.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,887299524.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,875955343.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,702572019.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_012.gr, vetices: 53444, edges: 42526",53444,elements,885816062.0,ns,1
