group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,402642.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,347511.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,369538.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,309866.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,326189.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,305709.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,452591.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,335385.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,419438.0,ns,1
heuristic_bench,Multi threaded,vc-exact_160.gr,18096,elements,387063.0,ns,1
