group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,24045231.0,ns,23
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,48100862.0,ns,46
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,72063093.0,ns,69
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,96154524.0,ns,92
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,120430776.0,ns,115
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,144186908.0,ns,138
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,170653273.0,ns,161
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,210965080.0,ns,184
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,217092918.0,ns,207
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,241274733.0,ns,230
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,264828652.0,ns,253
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,287280086.0,ns,276
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,314738036.0,ns,299
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,339789920.0,ns,322
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,359909436.0,ns,345
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,396449389.0,ns,368
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,410345790.0,ns,391
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,434455092.0,ns,414
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,458300640.0,ns,437
approx_bench,approx improved,"graph: vc-exact_181.gr, vetices: 18096, edges: 28281",46377,elements,490849556.0,ns,460
