group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,133114857.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132203819.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132199828.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132270819.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132232320.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132304261.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132575531.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132945195.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132268360.0,ns,1
approx_bench,approx basic: ,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",6160,elements,132218735.0,ns,1
