group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,875884821.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,861709872.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,1301589779.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,857927536.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,861273666.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,860493234.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,856699519.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,1295891087.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,1299246925.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,1309234806.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,861246604.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,858736685.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,1301709222.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,856299395.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,855957802.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,859518960.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,862401660.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,866221267.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,861020361.0,ns,1
heuristic_bench,heuristic basic,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,1302737325.0,ns,1
