group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,26328926.0,ns,42
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,47893066.0,ns,84
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,71746002.0,ns,126
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,96144395.0,ns,168
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,121893632.0,ns,210
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,143513677.0,ns,252
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,170617942.0,ns,294
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,191148113.0,ns,336
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,215995988.0,ns,378
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,242723806.0,ns,420
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,272778604.0,ns,462
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,293302231.0,ns,504
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,311502158.0,ns,546
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,339494856.0,ns,588
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,360814639.0,ns,630
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,384393552.0,ns,672
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,411332192.0,ns,714
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,431066022.0,ns,756
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,461032843.0,ns,798
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,479665937.0,ns,840
