group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,305046578.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,305722690.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,301079243.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,310853382.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,309468178.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,395835232.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,334447954.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,304468864.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,307305763.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,305401809.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,306770461.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,322521722.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,317698970.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,307413264.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,310004886.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,304620040.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,313633699.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,309999505.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,304488773.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,300472844.0,ns,3
