group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,315228722.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,312359212.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,312895110.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,344091027.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,335768063.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,338561180.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,336486649.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,339761865.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,316811676.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,338702756.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,340187581.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,340139529.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,319101265.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,311227110.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,322107395.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,317234287.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,309617607.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,319525430.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,339984107.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_003.gr, vetices: 60541, edges: 48418",60541,elements,334270616.0,ns,1
