group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,25598765.0,ns,16
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,50963634.0,ns,32
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,72713232.0,ns,48
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,96722753.0,ns,64
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,120331905.0,ns,80
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,144531553.0,ns,96
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,169772745.0,ns,112
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,193762216.0,ns,128
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,218212961.0,ns,144
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,241346189.0,ns,160
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,264859718.0,ns,176
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,290786226.0,ns,192
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,315238932.0,ns,208
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,338111691.0,ns,224
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,362359671.0,ns,240
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,388196372.0,ns,256
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,409962594.0,ns,272
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,436238005.0,ns,288
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,458411384.0,ns,304
approx_bench,approx improved,"graph: vc-exact_001.gr, vetices: 6160, edges: 40207",46367,elements,484545867.0,ns,320
