group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,24608912.0,ns,25
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,46685859.0,ns,50
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,71185876.0,ns,75
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,91852101.0,ns,100
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,118672468.0,ns,125
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,151993534.0,ns,150
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,182127092.0,ns,175
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,281331720.0,ns,200
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,218822046.0,ns,225
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,255878212.0,ns,250
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,263099664.0,ns,275
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,294410781.0,ns,300
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,324949098.0,ns,325
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,328796747.0,ns,350
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,366821728.0,ns,375
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,455664803.0,ns,400
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,421976057.0,ns,425
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,450119730.0,ns,450
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,487441949.0,ns,475
approx_bench,approx improved,"graph: vc-exact_189.gr, vetices: 7400, edges: 13600",21000,elements,485577976.0,ns,500
