group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,24782780.0,ns,6
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,50741616.0,ns,12
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,77821208.0,ns,18
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,91441387.0,ns,24
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,132483868.0,ns,30
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,137410924.0,ns,36
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,158409429.0,ns,42
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,187128559.0,ns,48
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,208607221.0,ns,54
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,243559693.0,ns,60
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,302966383.0,ns,66
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,303203362.0,ns,72
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,288801680.0,ns,78
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,357643427.0,ns,84
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,387489237.0,ns,90
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,457501994.0,ns,96
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,572841346.0,ns,102
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,476723134.0,ns,108
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,453748271.0,ns,114
approx_bench,approx improved,"graph: vc-exact_109.gr, vetices: 66992, edges: 90970",157962,elements,514795710.0,ns,120
