group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,33350542.0,ns,1
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,63223109.0,ns,2
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,96924106.0,ns,3
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,126163487.0,ns,4
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,157712507.0,ns,5
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,189099373.0,ns,6
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,220450404.0,ns,7
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,252885143.0,ns,8
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,283560330.0,ns,9
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,313879172.0,ns,10
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,347556544.0,ns,11
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,379738756.0,ns,12
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,406933148.0,ns,13
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,439979080.0,ns,14
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,469913465.0,ns,15
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,502931836.0,ns,16
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,530280543.0,ns,17
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,565480808.0,ns,18
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,594818687.0,ns,19
heuristic_bench,heuristic_basic,"graph: vc-exact_094.gr, vetices: 5960, edges: 10720",16680,elements,627625200.0,ns,20
