group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1086629960.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1072799376.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1085661177.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1082964951.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1562696623.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1082545955.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1084173533.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1077315102.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1089310047.0,ns,1
heuristic_bench,heuristic improved,"graph: vc-exact_027.gr, vetices: 65866, edges: 52435",65866,elements,1545364024.0,ns,1
