group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,24811640.0,ns,13
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,47276230.0,ns,26
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,72053486.0,ns,39
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,94752112.0,ns,52
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,118189682.0,ns,65
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,142378182.0,ns,78
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,170716782.0,ns,91
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,190522486.0,ns,104
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,217166732.0,ns,117
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,239870041.0,ns,130
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,267993321.0,ns,143
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,289511451.0,ns,156
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,313589518.0,ns,169
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,336624566.0,ns,182
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,363827695.0,ns,195
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,383487024.0,ns,208
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,407125370.0,ns,221
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,430966909.0,ns,234
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,454578515.0,ns,247
heuristic_approx_bench,approx_improved,"graph: vc-exact_200.gr, vetices: 1150, edges: 80258",81408,elements,480813069.0,ns,260
