group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,20771567.0,ns,9
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,40966323.0,ns,18
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,62946882.0,ns,27
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,86467486.0,ns,36
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,107023740.0,ns,45
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,126480235.0,ns,54
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,148608743.0,ns,63
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,169801558.0,ns,72
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,189426049.0,ns,81
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,211188843.0,ns,90
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,234795040.0,ns,99
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,256607773.0,ns,108
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,274505881.0,ns,117
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,297926635.0,ns,126
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,331040488.0,ns,135
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,347198559.0,ns,144
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,378304890.0,ns,153
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,389971343.0,ns,162
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,415584544.0,ns,171
heuristic_approx_bench,heuristic_parallel,"graph: vc-exact_164.gr, vetices: 29296, edges: 46040",75336,elements,435031108.0,ns,180
